,ID,Region,date,num,num_men,num_women,num_children,cause,location,Information Source,lat,lon,num_boys,num_girls,name,gender,age,origin,description,source,country,bord,ppl,date.1
239,52617,US-Mexico Border,2019-11-12 00:00:00,1,1.0,,,Dehydration,"Near Road 2644 in Maverick County, Texas, USA","Eagle Pass Texas News, Periódico Correo",28.797467400000,-100.215157800000,,,,,,,,,,,,
240,52605,US-Mexico Border,2019-11-12 00:00:00,1,,,,Unknown,"Ranch near Falfurrias, Brooks County, Texas, USA",Brooks County Sheriff's Office via Breitbart News,27.226764200000,-98.133080600000,,,,,,,,,,,,
241,53574,North Africa,2019-11-12 00:00:00,1,1.0,,,"Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),31.764020000000,14.035110000000,,,,,,,,,,,,
242,53271,Sub-Saharan Africa,2019-11-12 00:00:00,3,1.0,1.0,,unknown,"Koro, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-3.083854000000,14.071406000000,,,,,,,,,,,,
243,52973,Southeast Asia,2019-11-11 00:00:00,1,1.0,,1.0,Dehydration,"Sa Kaeo, Thailand",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.056498000000,102.397242000000,,,,,,,,,,,,
244,53261,Sub-Saharan Africa,2019-11-11 00:00:00,1,,,,Unknown,Unspecified location near northern border of Niger,Mixed Migration Monitoring Mechanism Initiative (4Mi),12.315468000000,22.630646000000,,,,,,,,,,,,
245,52604,Europe,2019-11-11 00:00:00,4,,,,Drowned,"Danube river, near Apatin, Serbia - on border with Croatia","ANSA, EFE",46.308380700000,18.929394000000,,,,,,,,,,,,
246,53573,Sub-Saharan Africa,2019-11-11 00:00:00,2,2.0,,,Vehicle Accident,"Unspecified location in the desert between Zigidim and Garin Kouka, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),12.486480000000,3.282478000000,,,,,,,,,,,,
247,52603,Central America,2019-11-11 00:00:00,1,1.0,,,Vehicle accident,"Train tracks near Estación Ochoa, municipality of Pánuco, Veracruz, Mexico","Vox Pópuli, Milenio",22.224685200000,-98.010266200000,,,,,,,,,,,,
248,53572,North Africa,2019-11-11 00:00:00,1,1.0,,,Dehydration,"Unspecified location in the desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.169912000000,18.842454000000,,,,,,,,,,,,
249,53571,North Africa,2019-11-10 00:00:00,1,,1.0,1.0,Sickness or lack of access to medicines,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.421890000000,75.996270000000,,,,,,,,,,,,
250,53268,Sub-Saharan Africa,2019-11-10 00:00:00,1,1.0,,,Vehicle Accident,"Nonheb, Central African Republic",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.991249000000,6.201797000000,,,,,,,,,,,,
251,53260,Sub-Saharan Africa,2019-11-10 00:00:00,1,1.0,,,Sickness or lack of access to medicines,"Sikasso, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-5.691763000000,11.316677000000,,,,,,,,,,,,
252,52616,US-Mexico Border,2019-11-10 00:00:00,1,1.0,,,Unknown,"Body recovered on a ranch,  east side of Brooks County, Texas about 80 miles north of the Mexican border, USA",BREITBART,27.038783900000,-98.242979400000,,,,,,,,,,,,
253,53270,Sub-Saharan Africa,2019-11-10 00:00:00,1,,1.0,,Vehicle Accident,"Koutiala, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-5.472885000000,12.376238000000,,,,,,,,,,,,
254,53282,Sub-Saharan Africa,2019-11-10 00:00:00,1,,1.0,,"Sickness or lack of access to medicines, Starvation, Dehydration","Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-7.995856000000,12.617282000000,,,,,,,,,,,,
255,53570,Sub-Saharan Africa,2019-11-09 00:00:00,1,1.0,,,Sickness or lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),16.973140000000,7.989740000000,,,,,,,,,,,,
256,53569,Sub-Saharan Africa,2019-11-09 00:00:00,2,2.0,,,Suffocation,"Garin Kouka, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),12.959020000000,3.512500000000,,,,,,,,,,,,
257,53568,Sub-Saharan Africa,2019-11-09 00:00:00,3,1.0,1.0,,Suffocation,"Bangui, Central African republic",Mixed Migration Monitoring Mechanism Initiative (4Mi),4.396690000000,18.558600000000,,,,,,,,,,,,
258,53567,North Africa,2019-11-09 00:00:00,1,1.0,,1.0,"Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.787960000000,5.527180000000,,,,,,,,,,,,
259,53269,Sub-Saharan Africa,2019-11-09 00:00:00,1,1.0,,,Sickness or lack of access to medicines,"Sikasso, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-5.691763000000,11.316677000000,,,,,,,,,,,,
260,53281,Sub-Saharan Africa,2019-11-08 00:00:00,1,1.0,,,"Sickness or lack of access to medicines, Starvation, Violent death, Sexual abuse","Kayes, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-11.444687000000,14.435103000000,,,,,,,,,,,,
261,53280,Sub-Saharan Africa,2019-11-08 00:00:00,1,,1.0,,"Sickness or lack of access to medicines, Starvation, Dehydration","Abidjan, Ivory Coast",Mixed Migration Monitoring Mechanism Initiative (4Mi),-4.024984000000,5.348450000000,,,,,,,,,,,,
262,53279,Sub-Saharan Africa,2019-11-08 00:00:00,2,2.0,,,unknown,"Kayes, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-11.444687000000,14.435103000000,,,,,,,,,,,,
263,53566,North Africa,2019-11-08 00:00:00,1,1.0,,,Violent death,"Tripoli, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.895340000000,13.181050000000,,,,,,,,,,,,
264,52602,Mediterranean,2019-11-08 00:00:00,1,1.0,,1.0,Vehicle Accident,"Port of Melilla, Spain","Granada Hoy, Melilla Hoy, Ideal",35.291368300000,-2.938608200000,,,,,,,,,,,,
265,52601,Mediterranean,2019-11-07 00:00:00,1,1.0,,,Drowned,"Body recovered at sea between Al Hoceima and Chefchaouen, Morocco","Association Marocaine des Droits Humains - Section Nador, Nadorcity",35.244558900000,-3.931746800000,,,,,,,,,,,,
266,52530,Europe,2019-11-07 00:00:00,1,1.0,,,Hypothermia and exhaustion,"Found in the woods near Ilirska Bistrica but died in front of the Ilirska Bistrica police station, Inner Carniola, Slovenia","Ministry of Internal Affairs Slovenia, MMC RTV SLO",45.571704200000,14.244041000000,,,,,,,,,,,,
267,52972,Southeast Asia,2019-11-07 00:00:00,1,1.0,,,Unknown,"Unspecified location, Vietnam",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.019126000000,107.674175000000,,,,,,,,,,,,
268,53565,North Africa,2019-11-06 00:00:00,3,2.0,1.0,2.0,"Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.787960000000,5.527180000000,,,,,,,,,,,,
269,53558,Sub-Saharan Africa,2019-11-06 00:00:00,2,2.0,,,Vehicle Accident,"Faya Largeau, Chad",Mixed Migration Monitoring Mechanism Initiative (4Mi),17.920710000000,19.096620000000,,,,,,,,,,,,
270,53564,North Africa,2019-11-06 00:00:00,3,2.0,1.0,2.0,"Sickness or lack of access to medicines, Starvation, Dehydration","Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.787960000000,5.527180000000,,,,,,,,,,,,
271,53563,North Africa,2019-11-06 00:00:00,3,1.0,2.0,1.0,"Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter, Violent death","Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.421890000000,75.996270000000,,,,,,,,,,,,
272,52971,Southeast Asia,2019-11-06 00:00:00,1,1.0,,1.0,"Sickness or lack of access to medicines, Dehydration","Unspecified location, Vietnam",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.084654000000,107.831617000000,,,,,,,,,,,,
273,52528,North Africa,2019-11-06 00:00:00,11,11.0,,,Drowned,"Off the coast of Caleta de Caballo, Teguise, Lanzarote, Canary Islands, Spain","EFE, El Día, Comisión Española de Ayuda al Refugiado",28.990325233800,-13.417730356569,,,,,,,,,,,,
274,53562,North Africa,2019-11-06 00:00:00,3,1.0,2.0,1.0,"Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.421890000000,75.996270000000,,,,,,,,,,,,
275,52970,Southeast Asia,2019-11-06 00:00:00,2,2.0,,,"Sickness or lack of access to medicines, Dehydration","Bokèo  Province, Laos",Mixed Migration Monitoring Mechanism Initiative (4Mi),19.963732000000,100.608055000000,,,,,,,,,,,,
276,52527,Horn of Africa,2019-11-06 00:00:00,1,,1.0,,Drowned,"Off the coast of Al Rowaik (15km from Ain Bambad), Yemen",IOM Yemen,13.778197063086,48.813018859375,,,,,,,,,,,,
277,53561,North Africa,2019-11-06 00:00:00,3,2.0,1.0,1.0,"Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.421890000000,75.996270000000,,,,,,,,,,,,
278,53560,North Africa,2019-11-06 00:00:00,2,1.0,1.0,,"Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.787960000000,5.527180000000,,,,,,,,,,,,
279,53559,North Africa,2019-11-06 00:00:00,2,1.0,1.0,,"Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.787960000000,5.527180000000,,,,,,,,,,,,
280,52600,Central America,2019-11-05 00:00:00,1,1.0,,,Vehicle accident,"Train tracks on Calle Matamoros and Zaragoza, municipality of Nava, Coahuila, Mexico","Zócalo, La Voz",28.413091900000,-100.767256100000,,,,,,,,,,,,
281,53259,Sub-Saharan Africa,2019-11-05 00:00:00,1,,1.0,,Sickness or lack of access to medicines,"Po, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),-1.140143000000,11.164518000000,,,,,,,,,,,,
282,53557,Sub-Saharan Africa,2019-11-04 00:00:00,1,1.0,,,"Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Faya Largeau, Chad",Mixed Migration Monitoring Mechanism Initiative (4Mi),17.920710000000,19.096620000000,,,,,,,,,,,,
283,52529,US-Mexico Border,2019-11-04 00:00:00,1,1.0,,,Drowned,"Río Bravo, near Guardados de Arriba, Ciudad Miguel Alemán, Tamaulipas, Mexico","El Mañana, Hoy Tamaulipas",26.408847190670,-99.027867664526,,,,,,,,,,,,
284,53556,North Africa,2019-11-04 00:00:00,2,2.0,,1.0,"Sickness or lack of access to medicines, Starvation, Dehydration","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),31.764020000000,14.035110000000,,,,,,,,,,,,
285,53555,North Africa,2019-11-04 00:00:00,1,1.0,,,Vehicle Accident,"Qatrun, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.421890000000,75.996270000000,,,,,,,,,,,,
286,53257,Sub-Saharan Africa,2019-11-04 00:00:00,1,1.0,,1.0,"Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Dori, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),-0.028013000000,14.027880000000,,,,,,,,,,,,
287,52522,Mediterranean,2019-11-03 00:00:00,1,1.0,,1.0,Drowned,Unspecified location off the coast of Libya,IOM Italy,33.632759223307,13.449034125000,,,,,,,,,,,,
288,52521,Europe,2019-11-03 00:00:00,1,1.0,,,Vehicle Accident,"Egnatia-Odos highway, near Thessaloniki, Greece",IOM Greece,40.691931200000,22.945088800000,,,,,,,,,,,,
289,52969,Southeast Asia,2019-11-03 00:00:00,7,2.0,2.0,2.0,"Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Bangkok, Thailand",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.769236000000,100.764872000000,,,,,,,,,,,,
290,53258,Sub-Saharan Africa,2019-11-03 00:00:00,1,,1.0,,Unknown,"Kantchari, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4Mi),1.515145000000,12.479761000000,,,,,,,,,,,,
291,53554,Sub-Saharan Africa,2019-11-03 00:00:00,4,2.0,,1.0,"Sickness or lack of access to medicines, Harsh weather/lack of adequate shelter","Unspecified location, before the Libya border, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.977872000000,13.052659000000,,,,,,,,,,,,
292,52968,Southeast Asia,2019-11-03 00:00:00,5,2.0,2.0,2.0,"Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter, Violent death, Violent death",Unspecifed location in the Andaman Sea/Bay of Bengal,Mixed Migration Monitoring Mechanism Initiative (4Mi),10.314093000000,96.626410000000,,,,,,,,,,,,
293,52967,Southeast Asia,2019-11-03 00:00:00,1,,1.0,1.0,Sickness or lack of access to medicines,"Bangkok, Thailand",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.602250000000,100.430338000000,,,,,,,,,,,,
294,52966,South Asia,2019-11-02 00:00:00,4,2.0,2.0,2.0,"Sickness or lack of access to medicines, Starvation","Chittagong Division, Bangladesh",Mixed Migration Monitoring Mechanism Initiative (4Mi),21.398945000000,92.243976000000,,,,,,,,,,,,
295,52965,Southeast Asia,2019-11-02 00:00:00,1,1.0,,,"Sickness and lack of access to medicine, Starvation, Dehydration","Forest in Narathiwat Province, Thailand",Mixed Migration Monitoring Mechanism Initiative (4Mi),5.951877000000,101.539717000000,,,,,,,,,,,,
296,53278,Sub-Saharan Africa,2019-11-02 00:00:00,1,1.0,,,"Sickness or lack of access to medicines, Starvation","Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-7.995856000000,12.617282000000,,,,,,,,,,,,
297,52755,Mediterranean,2019-11-01 00:00:00,1,,,,Unknown,"Off the coast of Tobruk, Libya",IOM Libya,32.173680842108,23.970284842415,,,,,,,,,,,,
298,52520,Mediterranean,2019-10-31 00:00:00,2,2.0,,,Starvation,"Bodies found at sea on a small boat 25 miles from Tertenia, on the east coast of Sardinia","Sardiniapost, Vox News",39.691787800000,9.581168100000,,,,,,,,,,,,
299,52526,Europe,2019-10-31 00:00:00,2,2.0,,,Drowned,"Kolpa/Kupa river, near Vukovci, Slovenia, near border with Croatia","STA, AP",45.430483866762,15.228263662522,,,,,,,,,,,,
300,54638,Horn of Africa,2019-10-31 00:00:00,6,5.0,1.0,,Violent death,"Hingaloola, Sanaag region, Somalia",IOM Somalia,10.393821800000,47.763756500000,,,,,,,,,,,,
301,53553,North Africa,2019-10-31 00:00:00,1,,1.0,,Sickness or lack of access to medicines,"Tazirbu, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),25.679266000000,21.075643000000,,,,,,,,,,,,
302,52525,US-Mexico Border,2019-10-31 00:00:00,1,1.0,,,Drowned,"Río Bravo, near Calle Galeana, Matamoros, Tamaulipas, Mexico",Hoy Tamaulipas,25.867292100000,-97.494683400000,,,,,,,,,,,,
303,52722,US-Mexico Border,2019-10-30 00:00:00,1,1.0,,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.057701900000,-112.143021500000,,,,,,,,,,,,
304,52519,North Africa,2019-10-29 00:00:00,5,,,,Unknown,"607km south of Gran Canaria, Canary Islands, Spain","Europa Press, EFE",23.612954113422,-21.137810725783,,,,,,,,,,,,
305,52518,Mediterranean,2019-10-28 00:00:00,1,1.0,,1.0,Drowned,"Off the coast of Küçükkuyu, Ayvacık, Çanakkale, Turkey - en route to Lesvos, Greece",IOM Turkey,39.479249275027,26.566205619758,,,,,,,,,,,,
306,52515,Sub-Saharan Africa,2019-10-28 00:00:00,1,1.0,,,Sickness,"Clinic in Niamey, Niger - after returning from Libya",IOM Niger,13.511596300000,2.125385400000,,,,,,,,,,,,
307,53552,North Africa,2019-10-27 00:00:00,1,1.0,,,Sickness or lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),27.022490000000,14.440990000000,,,,,,,,,,,,
308,53551,North Africa,2019-10-27 00:00:00,1,,1.0,,Sickness or lack of access to medicines,"Unspecified location in the desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),24.025650000000,13.404221000000,,,,,,,,,,,,
309,53550,North Africa,2019-10-27 00:00:00,2,2.0,,,"Sickness or lack of access to medicines, Starvation, Dehydration, Violent death","Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),27.022490000000,14.440990000000,,,,,,,,,,,,
310,52514,Mediterranean,2019-10-27 00:00:00,1,1.0,,,Drowned,"Off the coast of Cartagena, Murcia, Spain","La Verdad, Las Provincias",37.413749276407,-0.933957414712,,,,,,,,,,,,
311,52517,US-Mexico Border,2019-10-26 00:00:00,1,,1.0,,Dehydration,"Hospital in Tubac, Santa Cruz County, Arizona - soon after being apprehended after crossing the US-Mexico border",US Border Patrol,31.592239134151,-111.114893619690,,,,,,,,,,,,
312,53549,Sub-Saharan Africa,2019-10-26 00:00:00,1,,1.0,1.0,"Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),16.973140000000,7.989740000000,,,,,,,,,,,,
313,53548,North Africa,2019-10-26 00:00:00,1,,1.0,,"Sickness or lack of access to medicines, Starvation, Harsh weather/lack of adequate shelter","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),31.764020000000,14.035110000000,,,,,,,,,,,,
314,52513,North Africa,2019-10-26 00:00:00,1,1.0,,1.0,Vehicle accident,"Calle Tánger, Nador, Morocco - when attempting to cling to the undercarriage of the truck","Association Marocaine des Droits Humains - Section Nador, El Faro de Ceuta, Ariffino",35.168616500000,-2.927583600000,,,,,,,,,,,,
315,53547,North Africa,2019-10-26 00:00:00,1,,1.0,1.0,Sickness or lack of access to medicines,"Unspecified location in the desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),16.698558000000,35.640549000000,,,,,,,,,,,,
316,53255,Sub-Saharan Africa,2019-10-25 00:00:00,2,1.0,1.0,1.0,Vehicle Accident,Unspecified location in the Central African Republic,Mixed Migration Monitoring Mechanism Initiative (4Mi),22.524866000000,9.987734000000,,,,,,,,,,,,
317,53256,Sub-Saharan Africa,2019-10-25 00:00:00,2,1.0,1.0,1.0,"Sickness or lack of access to medicines, Vehicle Accident","Unspecified location, Mali near border with Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),3.896209000000,16.202604000000,,,,,,,,,,,,
318,53546,North Africa,2019-10-25 00:00:00,1,,1.0,,"Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Unspecified location in the desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.905180000000,13.316331000000,,,,,,,,,,,,
319,53545,Sub-Saharan Africa,2019-10-24 00:00:00,2,2.0,,,Starvation,"Arelate, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),18.737873000000,7.389078000000,,,,,,,,,,,,
320,53254,Sub-Saharan Africa,2019-10-24 00:00:00,1,1.0,,,Vehicle Accident,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-7.995856000000,12.617282000000,,,,,,,,,,,,
321,53544,Sub-Saharan Africa,2019-10-24 00:00:00,2,,2.0,,Suffocation,"Zinder, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.804790000000,8.987680000000,,,,,,,,,,,,
322,52511,Europe,2019-10-23 00:00:00,39,31.0,8.0,3.0,Suffocation,"Inside a lorry container parked at Waterglade Industrial Park, Eastern Avenue, Grays, Essex, England, UK",Essex Police,51.478385361096,0.268362365616,,,,,,,,,,,,
323,53253,Sub-Saharan Africa,2019-10-23 00:00:00,2,1.0,,1.0,Unknown,"Sevare, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),-4.095712000000,14.522374000000,,,,,,,,,,,,
324,53543,Sub-Saharan Africa,2019-10-23 00:00:00,2,1.0,1.0,,"Sickness or lack of access to medicines, Dehydration","Unspecified location, in the desert border with Libya, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.896930000000,12.964768000000,,,,,,,,,,,,
325,53542,Sub-Saharan Africa,2019-10-23 00:00:00,1,1.0,,,Sickness or lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),16.973140000000,7.989740000000,,,,,,,,,,,,
326,52962,Southeast Asia,2019-10-23 00:00:00,6,2.0,2.0,2.0,"Sickness or lack of access to medicines, Starvation, Dehydration","Forest in Narathiwat Province, Thailand",Mixed Migration Monitoring Mechanism Initiative (4Mi),5.931241000000,101.613224000000,,,,,,,,,,,,
327,53541,Sub-Saharan Africa,2019-10-23 00:00:00,2,,2.0,1.0,"Sickness or lack of access to medicines, Dehydration","Unspecified location, in the desert before Libya border, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.896930000000,12.964768000000,,,,,,,,,,,,
328,52512,Mediterranean,2019-10-23 00:00:00,2,1.0,,1.0,Collision,"Off the coast of Kos, Greece - collision between a rubber boat and a coast guard vessel",Hellenic Coast Guard via IOM Greece,36.919375068423,27.308016896321,,,,,,,,,,,,
329,52927,Sub-Saharan Africa,2019-10-22 00:00:00,1,,,,Sickness and lack of access to medicine,"Niamey, Niger",Civil Protection Niger,13.511596300000,2.125385400000,,,,,,,,,,,,
330,52524,Caribbean,2019-10-22 00:00:00,3,2.0,1.0,1.0,Drowned,"Masacre river, near La Vigía, Dajabón, Dominican Republic, on border with Haiti","Comité national contre la traite des personnes (CNLTP) via Loop, Vant Bèf",19.669383300000,-71.740816800000,,,,,,,,,,,,
331,52510,Central America,2019-10-22 00:00:00,1,1.0,,,Vehicle Accident,"KM28 of Federal Highway 15, near Hermosillo, Sonora, Mexico","El Imparcial, Excélsior",29.237192400346,-110.930131939620,,,,,,,,,,,,
332,52599,North Africa,2019-10-22 00:00:00,1,1.0,,,Hypothermia and exhaustion,"Body found on the Algeria-Morocco border, near Oujda, Morocco",Alarm Phone,34.682063900000,-1.900286100000,,,,,,,,,,,,
333,52509,US-Mexico Border,2019-10-22 00:00:00,1,1.0,,,Drowned,"Río Bravo, near Ejido El Saucito, Guerrero, Coahuila, Mexico","Zócalo, La Rancherita del Aire",28.340208128360,-100.310439594060,,,,,,,,,,,,
334,52523,US-Mexico Border,2019-10-21 00:00:00,1,1.0,,,Vehicle accident,"Interstate Highway 35 (I-35) near San Antonio, Bexar County, Texas, USA",US Border Patrol,38.406788700000,-96.243472200000,,,,,,,,,,,,
335,52964,Southeast Asia,2019-10-21 00:00:00,1,1.0,,,Violent death,"Bangkok, Thailand",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.601124000000,100.504399000000,,,,,,,,,,,,
336,52721,US-Mexico Border,2019-10-21 00:00:00,1,1.0,,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.009568000000,-111.350219000000,,,,,,,,,,,,
337,52963,South Asia,2019-10-21 00:00:00,2,1.0,1.0,2.0,"Sickness and lack of access to medicine, Starvation","Chittagong Division, Bangladesh",Mixed Migration Monitoring Mechanism Initiative (4Mi),21.585794000000,92.430434000000,,,,,,,,,,,,
338,52508,US-Mexico Border,2019-10-21 00:00:00,1,1.0,,,Sickness,"Hospital in Mesa, Maricopa County, Arizona, USA - 18h after being apprehended on the US-Mexico border, south of Casa Grande, Arizona, USA",US Border Patrol,33.387601000000,-111.876294400000,,,,,,,,,,,,
339,52507,US-Mexico Border,2019-10-21 00:00:00,2,2.0,,,Drowned,"Río Bravo, near Poblado Los Ángeles, Miguel Alemán, Tamaulipas, Mexico","Hoy Tamaulipas, Vox Pópuli",26.391025958109,-98.989493396788,,,,,,,,,,,,
340,53540,Sub-Saharan Africa,2019-10-21 00:00:00,3,3.0,,,Vehicle Accident,,Mixed Migration Monitoring Mechanism Initiative (4Mi),16.445839000000,19.336839000000,,,,,,,,,,,,
341,53539,Sub-Saharan Africa,2019-10-20 00:00:00,2,2.0,,,"Sickness or lack of access to medicines, Dehydration","Unspecified location, in the desert before Libya, Chad",Mixed Migration Monitoring Mechanism Initiative (4Mi),21.646457000000,19.128098000000,,,,,,,,,,,,
342,52961,Southeast Asia,2019-10-20 00:00:00,1,1.0,,,Sickness or lack of access to medicines,"Bangkok, Thailand",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.611547000000,100.490494000000,,,,,,,,,,,,
343,52960,Southeast Asia,2019-10-19 00:00:00,2,1.0,1.0,,"Sickness and lack of access to medicine, Starvation, Dehydration","Forest in Pattani Province, Thailand",Mixed Migration Monitoring Mechanism Initiative (4Mi),6.632736000000,101.158403000000,,,,,,,,,,,,
344,53252,Sub-Saharan Africa,2019-10-19 00:00:00,1,,1.0,,Sickness or lack of access to medicines,"Labe, Guinea",Mixed Migration Monitoring Mechanism Initiative (4Mi),-12.288251000000,11.320961000000,,,,,,,,,,,,
345,52817,Mediterranean,2019-10-19 00:00:00,57,10.0,,,Drowned,"Off the coast of Tripoli, Libya",Nuovi Desaparecidos,33.208868544254,13.158074046712,,,,,,,,,,,,
346,53538,Sub-Saharan Africa,2019-10-18 00:00:00,2,2.0,,,Sickness or lack of access to medicines,"Timbuktu, Mali",Mixed Migration Monitoring Mechanism Initiative (4Mi),16.770110000000,-3.004200000000,,,,,,,,,,,,
347,52503,Mediterranean,2019-10-18 00:00:00,1,1.0,,,Drowned,"Body recovered on Playa del Chorrillo, Ceuta, Spain","El Faro de Ceuta, Association Marocaine des Droits Humains - Section Nador",35.884048255609,-5.323206655007,,,,,,,,,,,,
348,52857,Middle East,2019-10-18 00:00:00,1,1.0,,,Drowned,"Evros/Meriç river, Adasarhanlı, Meriç district, Edirne, Turkey",Edirne JetHaber,41.081101710765,26.312431237870,,,,,,,,,,,,
349,53533,North Africa,2019-10-17 00:00:00,1,,1.0,,Sickness or lack of access to medicines,"Unspecified location in the desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.995543000000,12.580247000000,,,,,,,,,,,,
350,53537,North Africa,2019-10-17 00:00:00,1,1.0,,,Harsh weather/lack of adequate shelter,"Unspecified location in the desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),22.704502000000,19.259934000000,,,,,,,,,,,,
351,53536,North Africa,2019-10-17 00:00:00,1,1.0,,,Sickness or lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),27.022490000000,14.440990000000,,,,,,,,,,,,
352,53535,North Africa,2019-10-17 00:00:00,3,1.0,1.0,,Vehicle Accident,"Ghat, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),24.981960000000,10.187590000000,,,,,,,,,,,,
353,52720,US-Mexico Border,2019-10-17 00:00:00,1,,,,Unknown,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,32.291495400000,-111.363724300000,,,,,,,,,,,,
354,53534,Sub-Saharan Africa,2019-10-17 00:00:00,1,,1.0,,Sickness or lack of access to medicines,"Zinder, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.804790000000,8.987680000000,,,,,,,,,,,,
355,53249,Sub-Saharan Africa,2019-10-16 00:00:00,1,1.0,,,,"Abobo, Ivory Coast",Mixed Migration Monitoring Mechanism Initiative (4Mi),-4.039775000000,5.430734000000,,,,,,,,,,,,
